CASE_STATUS,SOC_CODE,SOC_NAME,EMPLOYER_STATE,YEAR
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,352021,Food Preparation Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,352014,"Cooks, Restaurant",NJ,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,NJ,2011
CERTIFIED,353031,Waiters and Waitresses,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,519198,Helpers--Production Workers,NJ,2011
CERTIFIED,351011,Chefs and Head Cooks,NJ,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NJ,2011
CERTIFIED,352015,"Cooks, Short Order",NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,272022,Coaches and Scouts,NJ,2011
CERTIFIED,272022,Coaches and Scouts,NJ,2011
CERTIFIED,272022,Coaches and Scouts,NJ,2011
CERTIFIED,272022,Coaches and Scouts,NJ,2011
CERTIFIED,272022,Coaches and Scouts,NJ,2011
CERTIFIED,393091,Amusement and Recreation Attendants,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,272022,Coaches and Scouts,NJ,2011
CERTIFIED,272022,Coaches and Scouts,NJ,2011
CERTIFIED,272022,Coaches and Scouts,NJ,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NJ,2011
CERTIFIED,419091,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",NY,2011
CERTIFIED,112031,Public Relations Managers,NY,2011
CERTIFIED,499093,"Fabric Menders, Except Garment",NY,2011
CERTIFIED,419091,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",NY,2011
CERTIFIED,173023,Electrical and Electronic Engineering Technicians,NY,2011
CERTIFIED,132011,Accountants and Auditors,NY,2011
CERTIFIED,119199,"Managers, All Other",NY,2011
CERTIFIED,514121,"Welders, Cutters, Solderers and Brazers",NY,2011
CERTIFIED,352021,Food Preparation Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,472071,"Paving, Surfacing, and Tamping Equipment Operators",NY,2011
CERTIFIED,434071,File Clerks,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,353031,Waiters and Waitresses,NY,2011
CERTIFIED,353031,Waiters and Waitresses,NY,2011
CERTIFIED,272023,"Umpires, Referees, and Other Sports Officials",NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,392011,Animal Trainers,NY,2011
CERTIFIED,353031,Waiters and Waitresses,NY,2011
CERTIFIED,353031,Waiters and Waitresses,NY,2011
CERTIFIED,351012,First-Line Supervisors/Managers of Food Preparation and Serving Workers,NY,2011
CERTIFIED,499041,Industrial Machinery Mechanics,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,353031,Waiters and Waitresses,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,399011,Child Care Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,353031,Waiters and Waitresses,NY,2011
CERTIFIED,393091,Amusement and Recreation Attendants,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,472161,Plasterers and Stucco Masons,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,353031,Waiters and Waitresses,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,399032,Recreation Workers,NY,2011
CERTIFIED,399032,Recreation Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,352013,"Cooks, Private Household",NY,2011
CERTIFIED,393091,Amusement and Recreation Attendants,NY,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,NY,2011
CERTIFIED,353022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",NY,2011
CERTIFIED,511011,First-Line Supervisors/Managers of Production and Operating Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,399011,Child Care Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,472071,"Paving, Surfacing, and Tamping Equipment Operators",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,353031,Waiters and Waitresses,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",NY,2011
CERTIFIED,352021,Food Preparation Workers,NY,2011
CERTIFIED,359011,Dining Room and Cafeteria Attendants and Bartender Helpers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,353031,Waiters and Waitresses,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,519199,"Production Workers, All Other",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,119011,"Farm, Ranch, and Other Agricultural Managers",NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,393091,Amusement and Recreation Attendants,NY,2011
CERTIFIED,472022,Stonemasons,NY,2011
CERTIFIED,472031,Carpenters,NY,2011
CERTIFIED,499098,"Helpers--Installation, Maintenance, and Repair Workers",NY,2011
CERTIFIED,472022,Stonemasons,NY,2011
CERTIFIED,452092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,352014,"Cooks, Restaurant",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,472022,Stonemasons,NY,2011
CERTIFIED,473014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,473012,Helpers--Carpenters,NY,2011
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",NY,2011
CERTIFIED,399011,Child Care Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,113071,"Transportation, Storage, and Distribution Managers",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,352013,"Cooks, Private Household",NY,2011
CERTIFIED,519198,Helpers--Production Workers,NY,2011
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",NY,2011
CERTIFIED,352021,Food Preparation Workers,NY,2011
CERTIFIED,435081,Stock Clerks and Order Fillers,NY,2011
CERTIFIED,435081,Stock Clerks and Order Fillers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,516011,Laundry and Dry-Cleaning Workers,NY,2011
CERTIFIED,352021,Food Preparation Workers,NY,2011
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,435081,Stock Clerks and Order Fillers,NY,2011
CERTIFIED,519198,Helpers--Production Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,351012,First-Line Supervisors/Managers of Food Preparation and Serving Workers,NY,2011
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",NY,2011
CERTIFIED,433031,"Bookkeeping, Accounting, and Auditing Clerks",NY,2011
CERTIFIED,472161,Plasterers and Stucco Masons,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,NY,2011
CERTIFIED,353041,"Food Servers, Nonrestaurant",NY,2011
CERTIFIED,516011,Laundry and Dry-Cleaning Workers,NY,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,NY,2011
CERTIFIED,352021,Food Preparation Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,519123,"Painting, Coating, and Decorating Workers",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,359099,"Food Preparation and Serving Related Workers, All Other",NY,2011
CERTIFIED,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,NY,2011
CERTIFIED,359011,Dining Room and Cafeteria Attendants and Bartender Helpers,NY,2011
CERTIFIED,359011,Dining Room and Cafeteria Attendants and Bartender Helpers,NY,2011
CERTIFIED,359011,Dining Room and Cafeteria Attendants and Bartender Helpers,NY,2011
CERTIFIED,359011,Dining Room and Cafeteria Attendants and Bartender Helpers,NY,2011
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",NY,2011
CERTIFIED,435081,Stock Clerks and Order Fillers,NY,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,NY,2011
CERTIFIED,511011,First-Line Supervisors/Managers of Production and Operating Workers,NY,2011
CERTIFIED,359011,Dining Room and Cafeteria Attendants and Bartender Helpers,NY,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,NY,2011
CERTIFIED,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,452093,"Farmworkers, Farm and Ranch Animals",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,399011,Child Care Workers,NY,2011
CERTIFIED,359011,Dining Room and Cafeteria Attendants and Bartender Helpers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,472022,Stonemasons,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,372011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,353041,"Food Servers, Nonrestaurant",NY,2011
CERTIFIED,396032,"Transportation Attendants, Except Flight Attendants and Baggage Porters",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,492092,"Electric Motor, Power Tool, and Related Repairers",NY,2011
CERTIFIED,351012,First-Line Supervisors/Managers of Food Preparation and Serving Workers,NY,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,516021,"Pressers, Textile, Garment, and Related Materials",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,435081,Stock Clerks and Order Fillers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,519198,Helpers--Production Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,352021,Food Preparation Workers,NY,2011
CERTIFIED,353041,"Food Servers, Nonrestaurant",NY,2011
CERTIFIED,511011,First-Line Supervisors/Managers of Production and Operating Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,499098,"Helpers--Installation, Maintenance, and Repair Workers",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392011,Animal Trainers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,516031,Sewing Machine Operators,NY,2011
CERTIFIED,472022,Stonemasons,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,352021,Food Preparation Workers,NY,2011
CERTIFIED,352021,Food Preparation Workers,NY,2011
CERTIFIED,537062,"Laborers and Freight, Stock, and Material Movers, Hand",NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,352021,Food Preparation Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,472051,Cement Masons and Concrete Finishers,NY,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,372012,Maids and Housekeeping Cleaners,NY,2011
CERTIFIED,439061,"Office Clerks, General",NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,519198,Helpers--Production Workers,NY,2011
CERTIFIED,475051,"Rock Splitters, Quarry",NY,2011
CERTIFIED,412021,Counter and Rental Clerks,NY,2011
CERTIFIED,393091,Amusement and Recreation Attendants,NY,2011
CERTIFIED,537063,Machine Feeders and Offbearers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,392021,Nonfarm Animal Caretakers,NY,2011
CERTIFIED,373011,Landscaping and Groundskeeping Workers,NY,2011
CERTIFIED,399031,Fitness Trainers and Aerobics Instructors,NY,2011
